Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,Gender,Ethnicity,Child's First Name,Sub1,Sub2,
2011,FEMALE,BLACK NON HISPANIC,LEAH,39,16,Female,Black Non Hispanic,Leah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ARIANNA,38,17,Female,Black Non Hispanic,Arianna,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,BRIANNA,38,17,Female,Black Non Hispanic,Brianna,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JAYLA,38,17,Female,Black Non Hispanic,Jayla,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,NIA,38,17,Female,Black Non Hispanic,Nia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,CHELSEA,37,18,Female,Black Non Hispanic,Chelsea,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MIA,36,19,Female,Black Non Hispanic,Mia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,VICTORIA,36,19,Female,Black Non Hispanic,Victoria,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ALYSSA,35,20,Female,Black Non Hispanic,Alyssa,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ANIYAH,35,20,Female,Black Non Hispanic,Aniyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,BRIELLE,35,20,Female,Black Non Hispanic,Brielle,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,DESTINY,35,20,Female,Black Non Hispanic,Destiny,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ISABELLA,35,20,Female,Black Non Hispanic,Isabella,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,NAOMI,34,21,Female,Black Non Hispanic,Naomi,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,PAIGE,33,22,Female,Black Non Hispanic,Paige,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMAYA,32,23,Female,Black Non Hispanic,Amaya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ARIEL,32,23,Female,Black Non Hispanic,Ariel,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,HEAVEN,32,23,Female,Black Non Hispanic,Heaven,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JASMINE,32,23,Female,Black Non Hispanic,Jasmine,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MARIAM,32,23,Female,Black Non Hispanic,Mariam,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MYA,32,23,Female,Black Non Hispanic,Mya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,PARIS,32,23,Female,Black Non Hispanic,Paris,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,HAILEY,31,24,Female,Black Non Hispanic,Hailey,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MORGAN,31,24,Female,Black Non Hispanic,Morgan,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,EMILY,30,25,Female,Black Non Hispanic,Emily,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,LAYLA,30,25,Female,Black Non Hispanic,Layla,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SOPHIA,30,25,Female,Black Non Hispanic,Sophia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZOEY,29,26,Female,Black Non Hispanic,Zoey,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,IMANI,28,27,Female,Black Non Hispanic,Imani,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MILAN,28,27,Female,Black Non Hispanic,Milan,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TRINITY,28,27,Female,Black Non Hispanic,Trinity,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,LAUREN,27,28,Female,Black Non Hispanic,Lauren,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SAMANTHA,27,28,Female,Black Non Hispanic,Samantha,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AUTUMN,26,29,Female,Black Non Hispanic,Autumn,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SANAA,26,29,Female,Black Non Hispanic,Sanaa,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMINATA,25,30,Female,Black Non Hispanic,Aminata,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KAYLEE,25,30,Female,Black Non Hispanic,Kaylee,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,LONDYN,25,30,Female,Black Non Hispanic,Londyn,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MAYA,25,30,Female,Black Non Hispanic,Maya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MCKENZIE,25,30,Female,Black Non Hispanic,Mckenzie,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,FATIMA,24,31,Female,Black Non Hispanic,Fatima,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,GABRIELLA,24,31,Female,Black Non Hispanic,Gabriella,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SYDNEY,24,31,Female,Black Non Hispanic,Sydney,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ALIYAH,23,32,Female,Black Non Hispanic,Aliyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KIMORA,23,32,Female,Black Non Hispanic,Kimora,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMIRAH,22,33,Female,Black Non Hispanic,Amirah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MARIAMA,22,33,Female,Black Non Hispanic,Mariama,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KAITLYN,21,34,Female,Black Non Hispanic,Kaitlyn,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MARIAH,21,34,Female,Black Non Hispanic,Mariah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MIKAYLA,21,34,Female,Black Non Hispanic,Mikayla,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SANAI,21,34,Female,Black Non Hispanic,Sanai,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMIYAH,20,35,Female,Black Non Hispanic,Amiyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ARIELLE,20,35,Female,Black Non Hispanic,Arielle,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,DANIELLE,20,35,Female,Black Non Hispanic,Danielle,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,HARMONY,20,35,Female,Black Non Hispanic,Harmony,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,PEYTON,20,35,Female,Black Non Hispanic,Peyton,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SKYLAR,20,35,Female,Black Non Hispanic,Skylar,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMELIA,19,36,Female,Black Non Hispanic,Amelia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ANIYA,19,36,Female,Black Non Hispanic,Aniya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KYLIE,19,36,Female,Black Non Hispanic,Kylie,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SKYLA,19,36,Female,Black Non Hispanic,Skyla,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TIANA,19,36,Female,Black Non Hispanic,Tiana,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ALANA,18,37,Female,Black Non Hispanic,Alana,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMBER,18,37,Female,Black Non Hispanic,Amber,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JADE,18,37,Female,Black Non Hispanic,Jade,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MELANIE,18,37,Female,Black Non Hispanic,Melanie,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SAMIYAH,18,37,Female,Black Non Hispanic,Samiyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMANDA,17,38,Female,Black Non Hispanic,Amanda,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,CHRISTINA,17,38,Female,Black Non Hispanic,Christina,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MALIA,17,38,Female,Black Non Hispanic,Malia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SARIAH,17,38,Female,Black Non Hispanic,Sariah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TAMIA,17,38,Female,Black Non Hispanic,Tamia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ANGEL,16,39,Female,Black Non Hispanic,Angel,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ASHLEY,16,39,Female,Black Non Hispanic,Ashley,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AUBREY,16,39,Female,Black Non Hispanic,Aubrey,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JAYDA,16,39,Female,Black Non Hispanic,Jayda,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JORDYN,16,39,Female,Black Non Hispanic,Jordyn,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,NADIA,16,39,Female,Black Non Hispanic,Nadia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,PRINCESS,16,39,Female,Black Non Hispanic,Princess,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SADE,16,39,Female,Black Non Hispanic,Sade,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TORI,16,39,Female,Black Non Hispanic,Tori,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMANI,15,40,Female,Black Non Hispanic,Amani,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMIRA,15,40,Female,Black Non Hispanic,Amira,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,DAKOTA,15,40,Female,Black Non Hispanic,Dakota,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,EGYPT,15,40,Female,Black Non Hispanic,Egypt,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,EMMA,15,40,Female,Black Non Hispanic,Emma,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,FANTA,15,40,Female,Black Non Hispanic,Fanta,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,GENESIS,15,40,Female,Black Non Hispanic,Genesis,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,GRACE,15,40,Female,Black Non Hispanic,Grace,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,HAWA,15,40,Female,Black Non Hispanic,Hawa,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,RILEY,15,40,Female,Black Non Hispanic,Riley,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SARAI,15,40,Female,Black Non Hispanic,Sarai,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SHILOH,15,40,Female,Black Non Hispanic,Shiloh,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SKYE,15,40,Female,Black Non Hispanic,Skye,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SUMMER,15,40,Female,Black Non Hispanic,Summer,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AICHA,14,41,Female,Black Non Hispanic,Aicha,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AMINA,14,41,Female,Black Non Hispanic,Amina,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KALIYAH,14,41,Female,Black Non Hispanic,Kaliyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MALIYAH,14,41,Female,Black Non Hispanic,Maliyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SASHA,14,41,Female,Black Non Hispanic,Sasha,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SHANIA,14,41,Female,Black Non Hispanic,Shania,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZARIAH,14,41,Female,Black Non Hispanic,Zariah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ADDISON,13,42,Female,Black Non Hispanic,Addison,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AISSATOU,13,42,Female,Black Non Hispanic,Aissatou,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ALEXIS,13,42,Female,Black Non Hispanic,Alexis,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ARIA,13,42,Female,Black Non Hispanic,Aria,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ARIANA,13,42,Female,Black Non Hispanic,Ariana,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JANIYA,13,42,Female,Black Non Hispanic,Janiya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KENNEDY,13,42,Female,Black Non Hispanic,Kennedy,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KIARA,13,42,Female,Black Non Hispanic,Kiara,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,LEILANI,13,42,Female,Black Non Hispanic,Leilani,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,LYRIC,13,42,Female,Black Non Hispanic,Lyric,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MICHELLE,13,42,Female,Black Non Hispanic,Michelle,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,NAHLA,13,42,Female,Black Non Hispanic,Nahla,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SANIYA,13,42,Female,Black Non Hispanic,Saniya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SANIYAH,13,42,Female,Black Non Hispanic,Saniyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SYMPHONY,13,42,Female,Black Non Hispanic,Symphony,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TIANNA,13,42,Female,Black Non Hispanic,Tianna,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZARIA,13,42,Female,Black Non Hispanic,Zaria,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ANAYA,12,43,Female,Black Non Hispanic,Anaya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,BROOKE,12,43,Female,Black Non Hispanic,Brooke,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,CAMILLE,12,43,Female,Black Non Hispanic,Camille,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,FATOU,12,43,Female,Black Non Hispanic,Fatou,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JANIYAH,12,43,Female,Black Non Hispanic,Janiyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KENDRA,12,43,Female,Black Non Hispanic,Kendra,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KYLA,12,43,Female,Black Non Hispanic,Kyla,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,NATALIA,12,43,Female,Black Non Hispanic,Natalia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,REBECCA,12,43,Female,Black Non Hispanic,Rebecca,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TARAJI,12,43,Female,Black Non Hispanic,Taraji,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ALICIA,11,44,Female,Black Non Hispanic,Alicia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ANGELINA,11,44,Female,Black Non Hispanic,Angelina,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,DYLAN,11,44,Female,Black Non Hispanic,Dylan,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,EDEN,11,44,Female,Black Non Hispanic,Eden,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ESSENCE,11,44,Female,Black Non Hispanic,Essence,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,EVA,11,44,Female,Black Non Hispanic,Eva,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JANELLE,11,44,Female,Black Non Hispanic,Janelle,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KELSEY,11,44,Female,Black Non Hispanic,Kelsey,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SAMARA,11,44,Female,Black Non Hispanic,Samara,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SHANIYA,11,44,Female,Black Non Hispanic,Shaniya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZARA,11,44,Female,Black Non Hispanic,Zara,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,AISHA,10,45,Female,Black Non Hispanic,Aisha,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,CHEYENNE,10,45,Female,Black Non Hispanic,Cheyenne,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ERIN,10,45,Female,Black Non Hispanic,Erin,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JALIYAH,10,45,Female,Black Non Hispanic,Jaliyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,JULIA,10,45,Female,Black Non Hispanic,Julia,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KAI,10,45,Female,Black Non Hispanic,Kai,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KAMIYAH,10,45,Female,Black Non Hispanic,Kamiyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,KENYA,10,45,Female,Black Non Hispanic,Kenya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MACKENZIE,10,45,Female,Black Non Hispanic,Mackenzie,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,MARYAM,10,45,Female,Black Non Hispanic,Maryam,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,NANA,10,45,Female,Black Non Hispanic,Nana,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,RACHEL,10,45,Female,Black Non Hispanic,Rachel,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SAMIYA,10,45,Female,Black Non Hispanic,Samiya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,SORAYA,10,45,Female,Black Non Hispanic,Soraya,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,TABITHA,10,45,Female,Black Non Hispanic,Tabitha,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZAHARA,10,45,Female,Black Non Hispanic,Zahara,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZANIYAH,10,45,Female,Black Non Hispanic,Zaniyah,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,BLACK NON HISPANIC,ZURI,10,45,Female,Black Non Hispanic,Zuri,Black Non Hisp,Black Non Hispanic,
2011,FEMALE,HISPANIC,ISABELLA,331,1,Female,Hispanic,Isabella,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,MIA,229,2,Female,Hispanic,Mia,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,SOPHIA,223,3,Female,Hispanic,Sophia,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ASHLEY,190,4,Female,Hispanic,Ashley,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,CAMILA,188,5,Female,Hispanic,Camila,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,SOFIA,165,6,Female,Hispanic,Sofia,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,EMILY,162,7,Female,Hispanic,Emily,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,HAILEY,126,8,Female,Hispanic,Hailey,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,LEAH,123,9,Female,Hispanic,Leah,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,MADISON,122,10,Female,Hispanic,Madison,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,BRIANNA,114,11,Female,Hispanic,Brianna,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,EMMA,114,11,Female,Hispanic,Emma,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,VICTORIA,114,11,Female,Hispanic,Victoria,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,MELANIE,109,12,Female,Hispanic,Melanie,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,KIMBERLY,103,13,Female,Hispanic,Kimberly,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,SAMANTHA,100,14,Female,Hispanic,Samantha,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,GENESIS,94,15,Female,Hispanic,Genesis,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ALLISON,90,16,Female,Hispanic,Allison,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,AMY,87,17,Female,Hispanic,Amy,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,GABRIELLA,86,18,Female,Hispanic,Gabriella,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,OLIVIA,86,18,Female,Hispanic,Olivia,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,VALENTINA,85,19,Female,Hispanic,Valentina,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,KAYLEE,83,20,Female,Hispanic,Kaylee,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ABIGAIL,80,21,Female,Hispanic,Abigail,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,GABRIELA,78,22,Female,Hispanic,Gabriela,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ARIANNA,77,23,Female,Hispanic,Arianna,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ANGELINA,72,24,Female,Hispanic,Angelina,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,NICOLE,71,25,Female,Hispanic,Nicole,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,BELLA,67,26,Female,Hispanic,Bella,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,LESLIE,66,27,Female,Hispanic,Leslie,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ADRIANA,65,28,Female,Hispanic,Adriana,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,SCARLETT,65,28,Female,Hispanic,Scarlett,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ZOE,65,28,Female,Hispanic,Zoe,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,DANIELA,64,29,Female,Hispanic,Daniela,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,AALIYAH,63,30,Female,Hispanic,Aaliyah,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ALYSSA,63,30,Female,Hispanic,Alyssa,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ELIZABETH,63,30,Female,Hispanic,Elizabeth,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,EVELYN,63,30,Female,Hispanic,Evelyn,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,KAYLA,62,31,Female,Hispanic,Kayla,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ANDREA,61,32,Female,Hispanic,Andrea,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ARIANA,61,32,Female,Hispanic,Ariana,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,CHLOE,60,33,Female,Hispanic,Chloe,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,KATHERINE,60,33,Female,Hispanic,Katherine,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,JENNIFER,59,34,Female,Hispanic,Jennifer,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,MARIA,59,34,Female,Hispanic,Maria,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,KHLOE,57,35,Female,Hispanic,Khloe,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,ALEXA,55,36,Female,Hispanic,Alexa,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,AVA,54,37,Female,Hispanic,Ava,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,SARAH,53,38,Female,Hispanic,Sarah,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,VALERIE,53,38,Female,Hispanic,Valerie,Hispanic,Hispanic,
2011,FEMALE,HISPANIC,LAYLA,52,39,Female,Hispanic,Layla,Hispanic,Hispanic,
